,soldPrice,bednumber,propertyType,duration_free_not_lease,isNew,latitude,longitude
4722,185000,2,Terraced,1,0,51.24331534,-2.307611995
4723,240000,3,Semi-Detached,1,0,51.23641695,-2.301320805
4724,235000,3,Terraced,1,1,51.22500397,-2.328598
4725,670000,6,Terraced,1,0,51.22981506,-2.32224459
4726,375000,3,Semi-Detached,1,0,51.2286203,-2.334853
4727,185000,2,Semi-Detached,1,0,51.2398204,-2.292461694
4728,287500,3,Semi-Detached,1,0,51.23616762,-2.303854461
4729,200000,3,Terraced,1,0,51.22035306,-2.32959558
4730,238500,3,Semi-Detached,1,0,51.23824782,-2.3195676069999998
4731,236500,3,Semi-Detached,1,0,51.21990301,-2.3329286
4732,219000,3,Semi-Detached,1,0,51.24113869,-2.3009362490000003
4733,303000,3,Terraced,1,0,51.22470327,-2.327063377
4734,235000,3,Terraced,1,0,51.2356796,-2.337540123
4735,475000,4,Detached,1,0,51.23581478,-2.31819
4736,340000,3,Detached,1,0,51.23387372,-2.314423991
4737,227000,3,Terraced,1,0,51.2356796,-2.337540123
4738,212500,3,Terraced,1,0,51.23340575,-2.3276693859999997
4739,715000,4,Detached,1,0,51.23522397,-2.310323
4740,185000,2,Terraced,1,0,51.24304492,-2.304429865
4741,280000,4,Terraced,1,0,51.23464481,-2.3377903630000003
4742,240000,3,Terraced,1,0,51.227111,-2.315194
4743,340000,3,Terraced,1,0,51.21041824,-2.376809274
4744,525000,5,Detached,1,0,51.24155189,-2.324633034
4745,275000,3,Detached,1,0,51.22392014,-2.317578079
4746,235000,3,Semi-Detached,1,0,51.22718586,-2.339396936
4747,280000,2,Detached,1,0,51.22502418,-2.334583
4748,320000,4,Detached,1,0,51.23787128,-2.298737638
4749,200000,3,Terraced,1,0,51.23984497,-2.3108262319999997
4750,277000,3,Semi-Detached,1,0,51.23944979,-2.303804478
4751,320000,4,Semi-Detached,1,1,51.23116824,-2.336175
4752,255000,3,Terraced,1,0,51.24237099,-2.304253505
4753,219000,3,Terraced,1,0,51.23036853,-2.330139801
4754,247500,3,Semi-Detached,1,0,51.23608364,-2.29805284
4755,197500,2,Terraced,1,0,51.23049101,-2.315074047
4756,300000,4,Detached,1,0,51.24212011,-2.303908037
4757,219000,3,Semi-Detached,1,0,51.23093136,-2.337720187
4758,199000,3,Terraced,1,0,51.22036076,-2.317052411
4759,200000,3,Terraced,1,0,51.22073384,-2.315422626
4760,450000,3,Semi-Detached,1,0,51.2295912,-2.334717152
4761,440000,3,Terraced,1,0,51.22728507,-2.31685657
4762,450000,3,Detached,1,0,51.207976,-2.3789814209999998
4763,260000,2,Terraced,1,0,51.22850344,-2.311537
4764,395000,5,Semi-Detached,1,0,51.23093136,-2.337720187
4765,180000,2,Terraced,1,0,51.23376172,-2.328989624
4766,498500,4,Detached,1,0,51.22879631,-2.303061163
4767,200000,3,Terraced,1,0,51.23967829,-2.302373511
4768,250000,3,Semi-Detached,1,0,51.23533113,-2.300468626
4769,250000,3,Semi-Detached,1,0,51.227589,-2.331051
4770,189500,3,Terraced,1,0,51.22073384,-2.315422626
4771,110000,1,Flat,0,0,51.23149102,-2.324247091
4772,1045000,4,Detached,1,0,51.21102653,-2.374996126
4773,200000,2,Terraced,1,0,51.2295968017431,-2.31175992475526
4774,480000,3,Terraced,1,0,51.23376172,-2.328989624
4775,400000,4,Terraced,1,0,51.22626455,-2.325026608
4776,330000,3,Terraced,1,0,51.22626455,-2.325026608
4777,279950,3,Detached,1,0,51.23049101,-2.315074047
4778,306000,3,Terraced,1,0,51.23208786,-2.3357951359999998
4779,435000,4,Detached,1,0,51.20745511,-2.378288127
4780,170000,2,Flat,0,0,51.22797055,-2.325912223
4781,775000,7,Semi-Detached,1,0,51.22726081,-2.328900272
4782,250000,3,Semi-Detached,1,0,51.15091994,-2.709380758
4783,190000,2,Terraced,1,0,51.15141017,-2.7232998310000003
4784,120000,2,Flat,0,0,51.14664262,-2.7250265939999996
4785,137000,2,Flat,0,0,51.14819298,-2.7200613810000003
4786,220000,3,Terraced,1,0,51.14995323,-2.7189593110000003
4787,114000,1,Flat,0,0,51.15034548,-2.718050383
4788,610000,5,Semi-Detached,1,0,51.14939605,-2.713031705
4789,220000,3,Semi-Detached,1,0,51.1429687,-2.717106776
4790,205000,3,Terraced,1,0,51.152428,-2.714538891
4791,75000,1,Flat,0,0,51.14468902,-2.7210361180000002
4792,276000,3,Detached,1,0,51.14327171,-2.7262889130000003
4793,85000,1,Flat,0,0,51.14609737,-2.718670646
4794,269950,3,Terraced,1,0,51.145294,-2.717943
4795,160000,2,Flat,0,0,51.14142729,-2.7221002569999997
4796,226000,3,Semi-Detached,1,0,51.14126137,-2.7080605139999996
4797,215000,2,Detached,1,0,51.15208499,-2.71002773
4798,225000,3,Terraced,1,0,51.15094962,-2.714842837
4799,435000,6,Detached,1,0,51.15924375,-2.7024156539999997
4800,121000,2,Flat,0,0,51.14819298,-2.7200613810000003
4801,180000,2,Semi-Detached,1,0,51.15309465,-2.706640282
4802,250000,4,Detached,1,0,51.14180755,-2.713015
4803,258000,3,Semi-Detached,1,0,51.14807966,-2.7076930939999997
4804,160000,2,Terraced,1,0,51.14520649,-2.717313012
4805,105000,1,Flat,0,0,51.1488144,-2.71551038
4806,420000,3,Semi-Detached,1,0,51.147084,-2.7102511860000003
4807,197500,2,Terraced,1,0,51.14591178948729,-2.7205408713118797
4808,92000,1,Flat,0,0,51.15448737,-2.711265692
4809,240000,3,Semi-Detached,1,0,51.14233576,-2.707347923
4810,236000,3,Terraced,1,0,51.14723782,-2.724749997
4811,169000,2,Terraced,1,0,51.14082763,-2.7084112339999997
4812,245000,4,Semi-Detached,1,0,51.15612416,-2.714179275
4813,199000,3,Semi-Detached,1,0,51.15979187,-2.705469918
4814,175000,2,Terraced,1,0,51.15293556,-2.7091543089999996
4815,280000,3,Detached,1,0,51.15249603,-2.7060020280000003
4816,415000,4,Detached,1,0,51.14957572,-2.7101035860000002
4817,215000,3,Semi-Detached,1,0,51.14325225,-2.719255431
4818,157000,2,Flat,0,0,51.14785256,-2.7169251510000003
4819,245000,2,Detached,1,0,51.15877796,-2.7110456939999996
4820,225000,3,Terraced,1,0,51.14126137,-2.7080605139999996
4821,290000,3,Terraced,1,0,51.139667,-2.726347
4822,365000,3,Terraced,1,0,51.14564174,-2.7108294660000003
4823,230000,2,Detached,1,0,51.1421918,-2.7088466689999997
4824,245000,3,Semi-Detached,1,0,51.14280009,-2.709370607
4825,265000,4,Detached,1,0,51.14568837,-2.722295431
4826,222000,3,Terraced,1,0,51.1602201223374,-2.705362
4827,290000,3,Detached,1,0,51.15939105,-2.7092962160000003
4828,230000,2,Semi-Detached,1,0,51.15505033,-2.716264602
4829,223000,3,Terraced,1,0,51.15006329,-2.711254845
4830,168000,2,Terraced,1,0,51.14632639,-2.7194461889999997
4831,280000,5,Terraced,1,0,51.15042132,-2.714477239
4832,220000,3,Terraced,1,0,51.15368436,-2.7117108869999997
4833,280000,3,Terraced,1,0,51.14777541,-2.711891599
4834,283500,3,Detached,1,0,51.15064138,-2.7123074419999997
4835,220000,3,Semi-Detached,1,0,51.15078578,-2.7077773919999997
4836,255000,2,Terraced,1,0,51.15182055,-2.715056466
4837,410000,4,Detached,1,0,51.14957572,-2.7101035860000002
4838,290000,4,Semi-Detached,1,0,51.14246185,-2.710280289
4839,192500,2,Terraced,1,0,51.14969999,-2.720656725
4840,278500,3,Terraced,1,0,51.150738,-2.718753397
4841,280000,3,Semi-Detached,1,0,51.1485268,-2.708100243
4842,350000,3,Detached,1,0,51.147084,-2.7102511860000003
4843,176000,3,Flat,0,0,51.14194112,-2.7204358
4844,125000,1,Flat,0,0,51.1383507,-2.735288083
4845,199950,3,Terraced,1,1,51.143520834757204,-2.7086100647107596
4846,350000,4,Detached,1,0,51.15182855,-2.71079587
4847,133000,1,Semi-Detached,1,0,51.14043374,-2.70811932
4848,189950,2,Terraced,1,0,51.15341197,-2.7106629260000004
4849,210000,3,Detached,1,0,51.15208499,-2.71002773
4850,220000,2,Semi-Detached,1,0,51.15744498,-2.7113969819999997
4851,400000,5,Detached,1,0,51.15182855,-2.71079587
4852,350000,3,Detached,1,0,51.14223507,-2.6986694730000003
4853,390000,4,Detached,1,0,51.14950786,-2.7123900639999996
4854,227500,3,Semi-Detached,1,0,51.15612416,-2.714179275
4855,144000,2,Terraced,1,0,51.147445,-2.716204
4856,225000,4,Terraced,1,0,51.14409813,-2.7088472880000003
4857,174000,2,Terraced,1,0,51.161266,-2.702804
4858,210000,3,Terraced,1,0,51.14963403,-2.707902738
4859,625000,6,Terraced,1,0,51.14819706,-2.7135279
4860,190000,2,Terraced,1,0,51.14388916,-2.708844
4861,220000,3,Terraced,1,0,51.14995323,-2.7189593110000003
4862,200000,3,Semi-Detached,1,0,51.14280009,-2.709370607
4863,149950,2,Semi-Detached,1,0,51.15191842,-2.713285
4864,335000,4,Detached,1,0,51.15393997,-2.714031157
4865,246000,3,Terraced,1,0,51.14409813,-2.7088472880000003
4866,270000,3,Detached,1,0,51.14370096,-2.7252235110000003
4867,152500,3,Terraced,1,0,51.143386,-2.732714746
4868,180000,2,Terraced,1,0,51.14423005,-2.712294493
4869,160000,1,Semi-Detached,1,0,51.15027509,-2.705982423
4870,235000,3,Detached,1,0,51.14215024,-2.711247546
4871,179950,2,Flat,1,0,51.160753,-2.707372
4872,213500,3,Terraced,1,0,51.16094462,-2.704872
4873,255000,3,Detached,1,0,51.15877796,-2.7110456939999996
4874,142500,2,Flat,0,0,51.15264387,-2.708320555
4875,220000,4,Terraced,1,0,51.160753,-2.707372
4876,234500,3,Semi-Detached,1,0,51.14325225,-2.719255431
4877,195000,3,Semi-Detached,1,0,51.14439546,-2.7190587739999996
4878,152000,3,Terraced,1,0,51.143386,-2.732714746
4879,262500,3,Terraced,1,0,51.14777541,-2.711891599
4880,340000,5,Semi-Detached,1,0,51.1440627,-2.719325
4881,260000,4,Terraced,1,0,51.14452705,-2.718131614
4882,74500,1,Flat,0,0,51.14803067,-2.71867209
4883,345000,3,Detached,1,0,51.1485268,-2.708100243
4884,273100,3,Terraced,1,0,51.14643821,-2.724637397
4885,78000,1,Flat,0,0,51.14803067,-2.71867209
4886,116000,2,Flat,0,0,51.14802408,-2.719744228
4887,200000,3,Terraced,1,0,51.14995323,-2.7189593110000003
4888,226000,3,Semi-Detached,1,0,51.14325225,-2.719255431
4889,159950,2,Flat,0,0,51.14194112,-2.7204358
4890,255000,3,Detached,1,0,51.14126137,-2.7080605139999996
4891,360000,3,Semi-Detached,1,0,51.15848944,-2.700745422
4892,210000,3,Detached,1,0,51.15208499,-2.71002773
4893,212000,4,Detached,1,0,51.15368436,-2.7117108869999997
4894,212000,2,Semi-Detached,1,0,51.15432428,-2.71735434
4895,165000,2,Terraced,1,0,51.15341197,-2.7106629260000004
4896,327500,4,Detached,1,0,51.15731791,-2.713068058
4897,189000,3,Detached,1,0,51.15068653,-2.7063461369999997
4898,360000,5,Terraced,1,0,51.14681007,-2.72267035
4899,395000,4,Detached,1,0,51.14069325,-2.7230179289999996
4900,315000,4,Detached,1,0,51.14471123,-2.721808422
4901,138000,2,Flat,0,0,51.14915055,-2.72080543
4902,340000,5,Terraced,1,0,51.14897516,-2.717157003
4903,173000,2,Terraced,1,0,51.15731791,-2.713068058
4904,260000,4,Terraced,1,0,51.14126137,-2.7080605139999996
4905,235000,3,Semi-Detached,1,0,51.14144665,-2.711608387
4906,190000,2,Semi-Detached,1,0,51.14325225,-2.719255431
4907,186450,2,Terraced,1,0,51.14953426,-2.7198249160000003
4908,190000,3,Terraced,1,0,51.15500057,-2.711159196
4909,217750,3,Terraced,1,0,51.1602201223374,-2.705362
4910,96500,1,Flat,0,0,51.1488144,-2.71551038
4911,186000,2,Terraced,1,0,51.1533394,-2.707802175
4912,278000,3,Detached,1,0,51.15741227,-2.713813084
4913,174000,2,Terraced,1,0,51.15376565,-2.714600398
4914,187500,3,Terraced,1,0,51.14632639,-2.7194461889999997
4915,155000,2,Flat,0,0,51.16094462,-2.704872
4916,165000,2,Terraced,1,0,51.15158847,-2.71771224
4917,180000,2,Terraced,1,0,51.15012892,-2.71963401
4918,268000,4,Detached,1,0,51.14568837,-2.722295431
4919,165000,3,Terraced,1,0,51.14423005,-2.712294493
4920,375000,3,Detached,1,0,51.152428,-2.714538891
4921,200000,3,Semi-Detached,1,0,51.14300169,-2.717593317
4922,229950,3,Terraced,1,0,51.14418634,-2.726703542
4923,290000,3,Detached,1,0,51.15939105,-2.7092962160000003
4924,162000,3,Terraced,1,0,51.15251654,-2.7159394
4925,185000,3,Semi-Detached,1,0,51.14963403,-2.707902738
4926,345000,4,Terraced,1,0,51.152428,-2.714538891
4927,159000,2,Terraced,1,0,51.15197852,-2.706823398
4928,195000,2,Semi-Detached,1,0,51.14833496,-2.711557092
4929,255000,3,Detached,1,0,51.15848944,-2.700745422
4930,320000,5,Detached,1,0,51.14245591,-2.719802
4931,145000,1,Semi-Detached,1,0,51.15027509,-2.705982423
4932,200000,3,Semi-Detached,1,0,51.160753,-2.707372
4933,257000,4,Detached,1,0,51.14325225,-2.719255431
4934,160000,2,Terraced,1,0,51.14376451,-2.70751272
4935,115000,1,Flat,0,0,51.14645211,-2.720934935
4936,157500,2,Terraced,1,0,51.145812604040394,-2.71912403579464
4937,195000,3,Semi-Detached,1,0,51.15158847,-2.71771224
4938,315000,4,Detached,1,0,51.14256151,-2.7131122
4939,375000,3,Terraced,1,0,51.14774591,-2.712305742
4940,375000,3,Terraced,1,0,51.14774591,-2.712305742
4941,123000,2,Flat,0,0,51.15264387,-2.708320555
4942,565000,4,Detached,1,0,51.14244603,-2.703976033
4943,198000,3,Semi-Detached,1,0,51.15104878,-2.7074096830000003
4944,142500,2,Flat,0,0,51.15264387,-2.708320555
4945,225000,4,Terraced,1,0,51.15744498,-2.7113969819999997
4946,140000,2,Terraced,1,0,51.14632639,-2.7194461889999997
4947,133000,2,Flat,0,0,51.14915055,-2.72080543
4948,255000,3,Semi-Detached,1,0,51.14142729,-2.7221002569999997
4949,149000,2,Flat,0,0,51.14142729,-2.7221002569999997
4950,145000,2,Flat,0,0,51.16094462,-2.704872
4951,185000,2,Terraced,1,0,51.14989189,-2.720159315
4952,218000,2,Detached,1,0,51.1421918,-2.7088466689999997
4953,135000,2,Flat,0,0,51.14891331,-2.714039338
4954,106000,1,Flat,0,0,51.15133447,-2.720996739
4955,220000,2,Detached,1,0,51.15208499,-2.71002773
4956,205000,2,Semi-Detached,1,0,51.14992977,-2.7095514339999998
4957,90000,1,Flat,0,0,51.14803067,-2.71867209
4958,299950,3,Detached,1,0,51.15393997,-2.714031157
4959,200000,3,Semi-Detached,1,0,51.15877796,-2.7110456939999996
4960,227000,2,Detached,1,0,51.15877796,-2.7110456939999996
4961,268000,4,Detached,1,0,51.15208499,-2.71002773
4962,182000,2,Terraced,1,0,51.14591178948729,-2.7205408713118797
4963,156000,2,Terraced,1,0,51.145812604040394,-2.71912403579464
4964,165000,2,Terraced,1,0,51.1488144,-2.71551038
4965,266000,3,Semi-Detached,1,0,51.1437563,-2.72063561
4966,245000,4,Detached,1,0,51.14568837,-2.722295431
4967,285000,3,Detached,1,0,51.13898872,-2.731052974
4968,245000,3,Detached,1,0,51.14233576,-2.707347923
4969,183500,3,Terraced,1,0,51.14963403,-2.707902738
4970,179000,2,Terraced,1,0,51.14591178948729,-2.7205408713118797
4971,260000,3,Semi-Detached,1,0,51.14223507,-2.6986694730000003
4972,190000,3,Semi-Detached,1,0,51.16050603,-2.703350056
4973,227500,3,Terraced,1,0,51.14723782,-2.724749997
4974,127000,1,Terraced,1,0,51.15027509,-2.705982423
4975,217000,3,Terraced,1,0,51.14126137,-2.7080605139999996
4976,212000,3,Terraced,1,0,51.15368436,-2.7117108869999997
4977,169950,2,Terraced,1,0,51.14774591,-2.712305742
4978,140000,4,Terraced,1,0,51.15012892,-2.71963401
4979,320000,4,Semi-Detached,1,0,51.13898872,-2.731052974
4980,148000,2,Terraced,1,0,51.14969999,-2.720656725
4981,363000,3,Terraced,1,0,51.15094461,-2.71713035
4982,195000,3,Semi-Detached,1,0,51.15939105,-2.7092962160000003
4983,219000,4,Semi-Detached,1,0,51.15979187,-2.705469918
4984,269950,3,Detached,1,0,51.14370096,-2.7252235110000003
4985,215000,3,Semi-Detached,1,0,51.14992258,-2.716628402
4986,180000,3,Terraced,1,0,51.15090226,-2.719631745
4987,143500,2,Terraced,1,0,51.15191842,-2.713285
4988,146000,2,Terraced,1,0,51.14447898,-2.717173073
4989,775000,6,Detached,1,0,51.1485268,-2.708100243
4990,252000,3,Semi-Detached,1,0,51.14144665,-2.711608387
4991,890000,7,Detached,1,0,51.13898872,-2.731052974
4992,278500,3,Semi-Detached,1,0,51.139667,-2.726347
4993,315000,4,Semi-Detached,1,0,51.14927061,-2.7144308710000002
4994,160000,2,Terraced,1,0,51.15286006,-2.714171762
4995,141700,2,Flat,0,0,51.16094462,-2.704872
4996,202500,3,Detached,1,0,51.15198426,-2.717689786
4997,137500,2,Flat,0,0,51.14819298,-2.7200613810000003
4998,235000,3,Semi-Detached,1,0,51.14144665,-2.711608387
4999,215000,3,Semi-Detached,1,0,51.14215024,-2.711247546
5000,215000,3,Terraced,1,0,51.14171523,-2.710326005
5001,192500,2,Terraced,1,0,51.14376451,-2.70751272
5002,180000,2,Terraced,1,0,51.14423005,-2.712294493
5003,128000,2,Flat,0,0,51.15264387,-2.708320555
5004,155000,2,Terraced,1,0,51.14568837,-2.722295431
5005,117000,3,Terraced,0,0,51.161066699698104,-2.70676246439803
5006,190000,2,Semi-Detached,1,0,51.15497554,-2.715262535
5007,157000,2,Terraced,1,0,51.15309465,-2.706640282
5008,200000,2,Detached,1,0,51.14233576,-2.707347923
5009,302000,4,Terraced,1,0,51.15094461,-2.71713035
5010,259950,4,Detached,1,0,51.14568837,-2.722295431
5011,270000,3,Semi-Detached,1,0,51.13898872,-2.731052974
5012,312000,5,Detached,1,0,51.14325225,-2.719255431
5013,159000,3,Terraced,1,0,51.14989189,-2.720159315
5014,790000,5,Detached,1,0,51.14244603,-2.703976033
5015,315000,5,Detached,1,0,51.1534361,-2.712607854
5016,245000,3,Semi-Detached,1,0,51.15191842,-2.713285
5017,204500,2,Semi-Detached,1,0,51.15741227,-2.713813084
5018,176000,3,Terraced,1,0,51.15022862,-2.72242352
5019,200000,3,Semi-Detached,1,0,51.15939105,-2.7092962160000003
5020,189000,3,Semi-Detached,1,0,51.15731791,-2.713068058
5021,78000,2,Flat,0,0,51.14609737,-2.718670646
5022,117500,1,Flat,0,0,51.15090226,-2.719631745
5023,257000,4,Semi-Detached,1,0,51.14325225,-2.719255431
5024,500000,6,Detached,1,0,51.14244603,-2.703976033
5025,580000,5,Semi-Detached,1,0,51.145294,-2.717943
5026,188000,3,Semi-Detached,1,0,51.14963403,-2.707902738
5027,196000,3,Terraced,1,0,51.1607251014036,-2.7052556937828998
5028,210000,3,Semi-Detached,1,0,51.16094462,-2.704872
5029,206500,3,Detached,1,0,51.14568837,-2.722295431
5030,201000,3,Terraced,1,0,51.16094462,-2.704872
5031,179950,2,Flat,0,0,51.15226514,-2.71293296
5032,220000,3,Semi-Detached,1,0,51.14261251,-2.7267360010000004
5033,290000,4,Detached,1,0,51.14785244,-2.7227867110000004
5034,264950,4,Semi-Detached,1,0,51.14785244,-2.7227867110000004
5035,165000,2,Terraced,1,0,51.14632639,-2.7194461889999997
5036,145000,2,Terraced,1,0,51.1488144,-2.71551038
5037,238500,3,Detached,1,0,51.14263919,-2.7253355210000003
5038,405000,4,Detached,1,0,51.15091994,-2.709380758
5039,145000,3,Terraced,1,0,51.15392235,-2.709541198
5040,225000,3,Semi-Detached,1,0,51.15094962,-2.714842837
5041,250000,3,Detached,1,0,51.14696627,-2.719213105
5042,252000,4,Semi-Detached,1,0,51.14643821,-2.724637397
5043,197250,3,Terraced,1,0,51.1429687,-2.717106776
5044,347500,3,Detached,1,0,51.14223507,-2.6986694730000003
5045,315000,3,Detached,1,0,51.147084,-2.7102511860000003
5046,210000,4,Semi-Detached,1,0,51.161352,-2.704965
5047,249950,4,Detached,1,0,51.161352,-2.704965
5048,186000,3,Semi-Detached,1,0,51.15198426,-2.717689786
5049,245000,3,Detached,1,0,51.14065333,-2.708980336
5050,245000,4,Terraced,1,0,51.14452705,-2.718131614
5051,360000,3,Detached,1,0,51.13958325,-2.704518527
5052,330000,5,Terraced,1,0,51.152428,-2.714538891
5053,160000,2,Flat,1,0,51.1602201223374,-2.705362
5054,151000,2,Semi-Detached,1,0,51.15158847,-2.71771224
5055,205000,4,Semi-Detached,1,0,51.14126137,-2.7080605139999996
5056,365000,3,Detached,1,0,51.151848,-2.721058269
5057,408000,5,Detached,1,0,51.14939605,-2.713031705
5058,295000,3,Detached,1,0,51.14338077,-2.714425683
5059,277500,4,Detached,1,0,51.14171523,-2.710326005
5060,122000,2,Flat,0,0,51.14891331,-2.714039338
5061,225000,4,Semi-Detached,1,0,51.15152847,-2.714294176
5062,195000,3,Terraced,1,0,51.15264387,-2.708320555
5063,325000,3,Semi-Detached,1,0,51.1431236,-2.713835615
5064,235000,3,Detached,1,0,51.14418634,-2.726703542
5065,195000,3,Semi-Detached,1,0,51.14370096,-2.7252235110000003
5066,235000,3,Terraced,1,0,51.150738,-2.718753397
5067,70000,1,Flat,0,0,51.14609737,-2.718670646
5068,172000,2,Terraced,1,0,51.14261251,-2.7267360010000004
5069,330000,3,Detached,1,0,51.14598272,-2.710949072
5070,177500,3,Terraced,1,0,51.14962187,-2.7231145989999996
5071,265000,5,Semi-Detached,1,0,51.15436159,-2.715667695
5072,165000,3,Terraced,1,0,51.1496508,-2.7213422169999997
5073,232500,5,Semi-Detached,1,0,51.15436159,-2.715667695
5074,287000,3,Detached,1,0,51.13898872,-2.731052974
5075,188000,3,Terraced,1,0,51.15952785,-2.707611
5076,312000,2,Detached,1,0,51.139667,-2.726347
5077,165000,2,Terraced,1,0,51.14235336,-2.7264746239999997
5078,198500,3,Detached,1,0,51.15436159,-2.715667695
5079,238000,3,Detached,1,0,51.15979187,-2.705469918
5080,196000,3,Terraced,1,0,51.1602201223374,-2.705362
5081,480000,5,Detached,1,0,51.14360101,-2.715172433
5082,282000,3,Detached,1,0,51.14369533,-2.717389648
5083,190000,4,Terraced,1,0,51.14617937,-2.7214167469999997
5084,83000,1,Semi-Detached,0,0,51.15133447,-2.720996739
5085,158000,2,Terraced,1,0,51.15012892,-2.71963401
5086,255000,3,Detached,1,0,51.15226514,-2.71293296
5087,127000,2,Flat,0,0,51.14819298,-2.7200613810000003
5088,140000,2,Flat,0,0,51.14819298,-2.7200613810000003
5089,279950,4,Terraced,1,0,51.15094461,-2.71713035
5090,147500,2,Terraced,1,0,51.14520649,-2.717313012
5091,125000,2,Flat,0,0,51.14802408,-2.719744228
5092,400000,3,Detached,1,0,51.14852027,-2.710659251
5093,98000,2,Flat,0,0,51.1496508,-2.7213422169999997
5094,117500,2,Flat,0,0,51.14802408,-2.719744228
5095,234950,3,Detached,1,0,51.14328614,-2.715196156
5096,220000,3,Detached,1,0,51.15135474,-2.705884523
5097,150000,4,Semi-Detached,1,0,51.14369533,-2.717389648
5098,125000,2,Flat,0,0,51.14819298,-2.7200613810000003
5099,291000,4,Detached,1,0,51.1431973,-2.7266880060000003
5100,174000,2,Semi-Detached,1,0,51.14418634,-2.726703542
5101,220000,4,Detached,1,0,51.14568837,-2.722295431
5102,285000,2,Detached,1,0,51.14796326,-2.716469378
5103,345000,3,Detached,1,0,51.14957572,-2.7101035860000002
5104,345000,3,Detached,1,0,51.14957572,-2.7101035860000002
5105,157999,2,Flat,0,0,51.15226514,-2.71293296
5106,232000,4,Detached,1,0,51.14180755,-2.713015
5107,147500,3,Terraced,1,0,51.143386,-2.732714746
5108,375000,5,Semi-Detached,1,0,51.1485268,-2.708100243
5109,225000,3,Detached,1,0,51.14280009,-2.709370607
5110,300000,4,Detached,1,0,51.14325225,-2.719255431
5111,227500,3,Detached,1,0,51.15208499,-2.71002773
5112,113000,2,Flat,0,0,51.14802408,-2.719744228
5113,124750,1,Terraced,1,0,51.15158847,-2.71771224
5114,181500,2,Semi-Detached,1,0,51.15877796,-2.7110456939999996
5115,198000,3,Semi-Detached,1,0,51.15436159,-2.715667695
5116,137000,2,Flat,0,0,51.15264387,-2.708320555
5117,187500,3,Terraced,1,0,51.14194112,-2.7204358
5118,630000,5,Detached,1,1,51.14520649,-2.717313012
5119,158000,2,Terraced,1,0,51.143386,-2.732714746
5120,201000,3,Semi-Detached,1,0,51.1607251014036,-2.7052556937828998
5121,199999,3,Semi-Detached,1,0,51.14617937,-2.7214167469999997
5122,175000,3,Semi-Detached,1,0,51.14995323,-2.7189593110000003
5123,222000,5,Semi-Detached,1,0,51.14280009,-2.709370607
5124,215000,4,Terraced,1,0,51.14261251,-2.7267360010000004
5125,176000,2,Detached,1,0,51.15432428,-2.71735434
5126,149000,2,Flat,0,0,51.14142729,-2.7221002569999997
5127,220000,4,Terraced,1,1,51.160753,-2.707372
5128,248000,4,Detached,1,0,51.14568837,-2.722295431
5129,195000,3,Terraced,1,0,51.14963403,-2.707902738
5130,170000,2,Terraced,1,0,51.15367285,-2.715070807
5131,232850,4,Detached,1,1,51.160753,-2.707372
5132,284000,3,Semi-Detached,1,0,51.139667,-2.726347
5133,199950,3,Terraced,1,1,51.14591178948729,-2.7205408713118797
5134,435000,6,Detached,1,0,51.14223507,-2.6986694730000003
5135,365000,4,Detached,1,0,51.1534361,-2.712607854
5136,149950,2,Terraced,1,0,51.1447592,-2.7169343930000003
5137,173000,3,Terraced,1,0,51.14645211,-2.720934935
5138,187000,3,Terraced,1,0,51.16094462,-2.704872
5139,215000,3,Detached,1,0,51.14325225,-2.719255431
5140,205000,3,Semi-Detached,1,0,51.160753,-2.707372
5141,133000,1,Semi-Detached,1,0,51.15027509,-2.705982423
5142,208985,3,Semi-Detached,1,1,51.160753,-2.707372
5143,190000,3,Detached,1,0,51.15341197,-2.7106629260000004
5144,235000,2,Detached,1,0,51.14217138,-2.704786654
5145,124000,2,Semi-Detached,0,0,51.15264387,-2.708320555
5146,75000,2,Flat,0,0,51.14468902,-2.7210361180000002
5147,199995,3,Terraced,1,0,51.14723782,-2.724749997
5148,240000,3,Detached,1,0,51.14370096,-2.7252235110000003
5149,245000,1,Detached,1,0,51.14436509,-2.704848665
5150,350000,3,Terraced,1,0,51.14696627,-2.719213105
5151,95000,1,Flat,0,0,51.14803067,-2.71867209
5152,160000,2,Detached,1,0,51.15232363,-2.709230713
5153,247000,4,Detached,1,0,51.14171523,-2.710326005
5154,420000,5,Terraced,1,0,51.14409813,-2.7088472880000003
5155,129000,2,Flat,0,0,51.14915055,-2.72080543
5156,280000,4,Detached,1,0,51.14328149,-2.711536544
5157,89000,1,Flat,0,0,51.14929306,-2.71810553
5158,163500,2,Terraced,1,0,51.14418634,-2.726703542
5159,298000,4,Detached,1,0,51.15848944,-2.700745422
5160,222500,3,Detached,1,0,51.15226514,-2.71293296
5161,142500,2,Terraced,1,0,51.1533394,-2.707802175
5162,172300,3,Semi-Detached,1,0,51.15979187,-2.705469918
5163,166500,2,Terraced,1,0,51.14043374,-2.70811932
5164,170000,3,Terraced,1,0,51.15979187,-2.705469918
5165,188500,3,Semi-Detached,1,0,51.15505033,-2.716264602
5166,148500,2,Terraced,1,0,51.14418634,-2.726703542
5167,168000,2,Terraced,1,0,51.14418634,-2.726703542
5168,262500,2,Detached,1,0,51.13898872,-2.731052974
5169,135000,2,Detached,1,0,51.147832,-2.713208
5170,198500,3,Semi-Detached,1,0,51.15436159,-2.715667695
5171,148500,2,Terraced,1,0,51.15741227,-2.713813084
